title,category,slug,code_rome,salaire_median_annuel,salaire_median_horaire,niveau_education,nombre_demandeurs,nombre_offres,tension_pct,tension_desc,description,url
Tabaculteur / Tabacultrice,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,tabaculteur-tabacultrice,A1434,,,Bac+2 (BTS/DUT),,40,2,Défavorable,Le Tabaculteur gère les différents aspects de la production et de la transformation du tabac.\nCultive et entretient les plants de tabac en respectant les cycles de croissance et les normes agricoles\,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1434
Eleveur / Eleveuse d'animaux de compagnie,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,eleveur-eleveuse-d-animaux-de-compagnie,A1435,,,,760,210,2,Défavorable,L'Éleveur / Eleveuse d'animaux de compagnie élève et soigne essentiellement des chiens et des chats de race en vue de les revendre.\nSélectionne et reproduit des races selon des critères spécifiques\n,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1435
Conducteur / Conductrice de travaux en entreprise de travaux agricoles,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,conducteur-conductrice-de-travaux-en-entreprise-de-travaux-agricoles,A1436,,,Bac+5 (Master/Ingénieur),850,5620,2,Défavorable,"Le Conducteur de travaux en entreprise de travaux agricoles supervise et coordonne les opérations sur le terrain pour assurer le bon déroulement des travaux de l'exploitation. \nEvalue, planifie les a",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1436
Champignonniste,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,champignonniste,A1437,,,Bac (Baccalauréat),100,340,2,Défavorable,"Le Champignonniste est un expert de la culture des champignons. \nCultive diverses variétés en intérieur et en extérieur selon les saisons \nContrôle les conditions environnementales (température, hum",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1437
Pêcheur / Pêcheuse à pied,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,pecheur-pecheuse-a-pied,A1438,,,Sans diplôme,50,10,3,Neutre,Le Pêcheur à pied suit les cycles marins pour collecter des produits de la mer.\nExplore et exploite les zones côtières pour la récolte de coquillages et crustacés\nRespecte les réglementations enviro,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1438
Eleveur / Eleveuse d'équidés,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,eleveur-eleveuse-d-equides,A1439,,,Bac+3 (Licence),250,240,3,Neutre,"L'Éleveur / Éleveuse d'équidés, assure les soins nécessaires à la conduite de l'élevage en fonction des objectifs de production et dans le respect du bien-être animal.\nSélectionne et élève des équidé",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1439
Cultivateur urbain / Cultivatrice urbaine,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,cultivateur-urbain-cultivatrice-urbaine,A1440,,,,,,2,Défavorable,"Le cultivateur urbain cultive des plantes, des fruits et des légumes en milieu urbain et péri-urbain en utilisant des techniques adaptées à l'espace disponible et contribue ainsi au verdissement des v",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1440
Pépiniériste,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,pepinieriste,A1441,,,Bac+2 (BTS/DUT),1410,2230,2,Défavorable,"Le Pépiniériste cultive, produit et vend des jeunes plants, arbres, arbustes, fleurs et autres végétaux destinés à être plantés dans les jardins, les parcs, les vergers ou à des fins agricoles.\nPrépa",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1441
Eleveur / Eleveuse de lapins,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,eleveur-eleveuse-de-lapins,A1442,,,Bac (Baccalauréat),50,70,3,Neutre,"L'éleveur de lapins élève et soigne des lapins afin d'assurer leur bien-être et d'optimiser la production, tout en adoptant des pratiques d'élevage agricole durable.\nGère la reproduction des lapins p",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1442
Cidrier / Cidrière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,cidrier-cidriere,A1443,,,Bac+2 (BTS/DUT),20,70,4,Favorable,"Le Cidrier, artisan de la tradition et de l'innovation, conçoit et produit des cidres uniques selon des méthodes traditionnelles ou innovantes.\nContrôle la qualité des pommes et des autres ingrédient",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1443
Aide agricole en production fruitière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,aide-agricole-en-production-fruitiere,A1444,,,CAP/BEP,12210,5860,2,Défavorable,L'Aide agricole en production fruitière contribue à la culture et à l'entretien des arbres fruitiers d'une exploitation.\nEffectue la taille et l'entretien des arbres fruitiers et de la plantation \nC,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1444
Pêcheur sous-marin / Pêcheuse sous-marine,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,pecheur-sous-marin-pecheuse-sous-marine,A1445,,,Sans diplôme,,90,3,Neutre,Le Pêcheur sous-marin plonge en milieu sous-marin pour capturer des espèces aquatiques selon des techniques spécifiques\nIdentifie et sélectionne les zones de pêche riches en ressources\nUtilise des é,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1445
Maître / Maîtresse de chai,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,maitre-maitresse-de-chai,A1446,,,Bac+5 (Master/Ingénieur),320,720,4,Favorable,"Le Maître de chai, un artisan de la vinification, supervise toutes les étapes de fabrication du vin en lien étroit avec l'œnologue. \nSupervise et coordonne les opérations de vinification et d'élevage",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1446
Herboriste,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,herboriste,A1447,,,,20,,2,Défavorable,"L'Herboriste conseille et vend des plantes médicinales ou aromatiques, des herbes et des produits dérivés, utilisés à des fins thérapeutiques ou de bien-être.\nPrépare et vend des infusions, des décoc",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1447
Auxiliaire vétérinaire,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,auxiliaire-veterinaire,A1501,42186,26.25,CAP/BEP,3890,1660,4,Favorable,"L'auxiliaire vétérinaire, au contact direct des animaux et de leur propriétaire, assiste et seconde le vétérinaire au sein du cabinet ou de la clinique.\nGère les rendez-vous, les dossiers médicaux et",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1501
Maréchal-ferrant / Maréchale-ferrante,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,marechal-ferrant-marechale-ferrante,A1502,26622,16.57,CAP/BEP,200,150,1,Très défavorable,"Entretient le pied (sabot, onglon) des équidés ou des bovins afin de garantir l'aplomb et la santé de l'animal selon ses besoins et ses caractéristiques.\nPose des ferrures pathologiques ou thérapeuti",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1502
Toiletteur / Toiletteuse d'animaux,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,toiletteur-toiletteuse-d-animaux,A1503,26622,16.57,,1360,790,1,Très défavorable,"Réalise des soins d'hygiène ou d'entretien selon les besoins et les caractéristiques de l'animal de compagnie.\nPeut conseiller et vendre des produits de soin, des accessoires et de l'alimentation pou",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1503
Vétérinaire,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,veterinaire,A1504,52872,32.90,,1630,2440,5,Très favorable,Le vétérinaire prévient et diagnostique les maladies animales et réalise les soins nécessaires dans le respect du bien-être animal\nProcède à des analyses biologiques et à des examens d'exploration fo,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1504
Animalier / Animalière de laboratoire,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,animalier-animaliere-de-laboratoire,A1505,23940,14.90,Bac+2 (BTS/DUT),60,480,2,Défavorable,"L'animalier de laboratoire exerce son activité dans le respect du cadre législatif et de la réglementation, des règles d'hygiène et de sécurité et des règles éthiques en matière d'expérimentation anim",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1505
Soigneur animalier / Soigneuse animalière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,soigneur-animalier-soigneuse-animaliere,A1506,42186,26.25,,3840,3850,4,Favorable,"Le soigneur animalier partage le quotidien des animaux, s'occupe de leur alimentation et nettoie leur lieu de vie afin d'assurer leur bien-être.\nPrépare et distribue les repas adaptés à chaque espèce",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1506
Ostéopathe animalier / Ostéopathe animalière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,osteopathe-animalier-osteopathe-animaliere,A1507,52872,32.90,Bac+5 (Master/Ingénieur),130,,5,Très favorable,"L'ostéopathe animalier, professionnel de la santé animale, intervient sur de nombreuses pathologies et de nombreuses espèces pour apporter aux animaux confort et bien-être.\nRéalise un diagnostic et t",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1507
Dresseur animalier / Dresseuse animalière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,dresseur-animalier-dresseuse-animaliere,A1508,,,,70,30,5,Très favorable,"Le dresseur animalier, généralement passionné, est spécialisé dans l'éducation et l'entraînement des animaux pour des performances, des spectacles ou des activités spécifiques.\nVeille au bien-être ph",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1508
Comportementaliste animalier / Comportementaliste animalière,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,comportementaliste-animalier-comportementaliste-animaliere,A1509,,,,50,,2,Défavorable,"Le comportementaliste animalier, professionnel de la relation homme-animal, évalue les comportements des animaux pour améliorer leur bien-être et leur relation avec leurs propriétaires.\nÉvalue les co",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1509
Préparateur / Préparatrice d'équidés,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,preparateur-preparatrice-d-equides,A1510,,,,730,300,4,Favorable,Le Préparateur d'équidés assure les soins quotidiens essentiels pour le bien-être et la performance des chevaux.\nDistribue les rations alimentaires et dispense les soins d'hygiène\nVeille à la condit,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1510
Gardien / Gardienne d'animaux,agriculture-et-peche-espaces-naturels-et-espaces-verts-soins-aux-animaux,gardien-gardienne-d-animaux,A1511,,,,1500,160,4,Favorable,"Le Gardien d'animaux s'occupe des animaux de compagnie en l'absence de leurs propriétaires.\nSurveille et prend soin des animaux dans leur environnement, à son domicile ou dans un chenil\nNourrit les ",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=A1511
Artiste Plasticien / Plasticienne,arts-et-faconnage-d-ouvrages-d-art,artiste-plasticien-plasticienne,B1101,40464,25.18,Bac+5 (Master/Ingénieur),6120,730,1,Très défavorable,"Conçoit et réalise ou supervise la réalisation d'oeuvres plastiques (sculpture, peinture, installation artistique, ...) sur un thème imposé ou non.\nPeut organiser des expositions, mener des actions d",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1101
Mosaïste d'art,arts-et-faconnage-d-ouvrages-d-art,mosaiste-d-art,B1102,34788,21.65,Bac+5 (Master/Ingénieur),90,20,5,Très favorable,"Restaurateur de mosaïques ou créateur de compositions originales, ce spécialiste en art décoratif coupe et assemble les tesselles dans un travail minutieux.\nAprès sélection et préparation des matéria",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1102
Sculpteur / Sculptrice ornemaniste sur pierre,arts-et-faconnage-d-ouvrages-d-art,sculpteur-sculptrice-ornemaniste-sur-pierre,B1103,34788,21.65,Bac+5 (Master/Ingénieur),70,80,5,Très favorable,"Ce spécialiste de la pierre réalise des sculptures de tailles variées ainsi que des ornements ou motifs décoratifs.\nConçoit et exécute des projets sur mesure, en restauration comme en création d'œuvr",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1103
Céramiste,arts-et-faconnage-d-ouvrages-d-art,ceramiste,B1201,32856,20.45,Bac+3 (Licence),1070,200,2,Défavorable,"Le Céramiste est un artisan qui façonne et décore des objets en céramique ou matériaux associés, avec passion et précision.\nFaçonne des objets en argile ou d'autres matériaux céramiques selon des tec",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1201
Etalagiste,arts-et-faconnage-d-ouvrages-d-art,etalagiste,B1301,34680,21.58,Bac+2 (BTS/DUT),730,740,1,Très défavorable,L'Étalagiste crée des présentations visuelles attrayantes pour maximiser l'impact des produits en vitrine et en magasin.\nConçoit et réalise des aménagements de vitrines et d'espaces de vente pour att,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1301
Décorateur / Décoratrice d'objets d'art,arts-et-faconnage-d-ouvrages-d-art,decorateur-decoratrice-d-objets-d-art,B1302,26622,16.57,Bac+5 (Master/Ingénieur),860,930,3,Neutre,"Réalise manuellement les opérations nécessaires à la décoration et à la finition (peinture, laque, vernis, émail, ...) d'objets d'art ou d'artisanat.\nPeut appliquer un revêtement décoratif ou de prot",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=B1302
